Date,MC.PA_Close,CFR.SW_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
2015-02-18,141.91734313964844,73.69943237304688,1.9256232859610192,,,,,,
2015-02-19,143.74998474121094,74.76305389404297,1.9227409429387257,,,,,,
2015-02-20,143.92877197265625,74.6744155883789,1.9274174540048887,,,,,,
2015-02-23,144.15228271484375,75.25054931640625,1.9156309691338749,,,,,,
2015-02-24,144.10757446289062,75.51644134521484,1.9082940336677041,,,,,,
2015-02-25,144.46514892578125,75.25054931640625,1.9197886292942279,,,,,,
2015-02-26,144.77801513671875,76.35847473144531,1.896030737202474,,,,,,
2015-02-27,146.5212860107422,74.45283508300781,1.9679745686968793,,,,,,
2015-03-02,147.28114318847656,75.0289535522461,1.962990768436054,,,,,,
2015-03-03,145.18032836914062,74.23124694824219,1.9557845831468756,,,,,,
2015-03-04,147.59402465820312,74.40851593017578,1.9835636124862899,,,,,,
2015-03-05,149.91835021972656,75.38349151611328,1.988742458124023,,,,,,
2015-03-06,150.99110412597656,75.82666778564453,1.9912665099937588,,,,,,
2015-03-09,150.00775146484375,73.87670135498047,2.030515016419731,,,,,,
2015-03-10,148.62208557128906,73.12332153320312,2.0324854294782573,,,,,,
2015-03-11,153.31541442871094,74.27556610107422,2.0641433310663597,,,,,,
2015-03-12,152.51084899902344,74.45283508300781,2.0484223176859335,,,,,,
2015-03-13,153.09194946289062,73.65511322021484,2.078497238951689,,,,,,
2015-03-16,156.1761474609375,75.60507202148438,2.0656834691799193,,,,,,
2015-03-17,154.38819885253906,75.0289535522461,2.0577149426058767,,,,,,
2015-03-18,152.64495849609375,73.96533966064453,2.0637363283456,,,,,,
2015-03-19,150.45474243164062,74.63009643554688,2.0160062711640543,,,,,,
2015-03-20,151.30401611328125,74.49715423583984,2.031003971430769,,,,,,
2015-03-23,147.0576629638672,73.56649017333984,1.9989761998617164,,,,,,
2015-03-24,148.8009033203125,72.90172576904297,2.0411163350470285,,,,,,
2015-03-25,146.2530975341797,71.74948120117188,2.0383854361833484,,,,,,
2015-03-26,145.1356658935547,70.55292510986328,2.057117627193387,,,,,,
2015-03-27,145.0462188720703,70.81881713867188,2.0481310579934164,,,,,,
2015-03-30,147.0576629638672,70.90745544433594,2.073937952537459,,,,,,
2015-03-31,146.7447509765625,69.40068817138672,2.1144567127947305,,,,,,
2015-04-01,145.9849090576172,69.57794952392578,2.0981490552178075,,,,,,
2015-04-02,146.20838928222656,69.97679138183594,2.089384014257308,,,,,,
2015-04-07,147.99630737304688,70.64154815673828,2.095032048910864,,,,,,
2015-04-08,149.73953247070312,71.43926239013672,2.0960397330666862,,,,,,
2015-04-09,152.6896514892578,74.18692779541016,2.058174614136057,,,,,,
2015-04-10,154.1199951171875,74.85167694091797,2.059005240975933,,,,,,
2015-04-13,154.2541046142578,74.40851593017578,2.0730705711024844,,,,,,
2015-04-14,150.4100341796875,74.14261627197266,2.028658303990082,,,,,,
2015-04-15,153.0472412109375,74.23124694824219,2.0617630378437513,,,,,,
2015-04-16,151.12521362304688,73.6108169555664,2.053029974035886,,,,,,
2015-04-17,147.9069366455078,72.7244644165039,2.0337989125423133,,,,,,
2015-04-20,147.504638671875,72.50288391113281,2.034465813148512,,,,,,
2015-04-21,148.4545440673828,73.65511322021484,2.0155361600427093,,,,,,
2015-04-22,145.51437377929688,74.27556610107422,1.9591149743817617,,,,,,
2015-04-23,144.1121826171875,73.7437515258789,1.9542290653142889,,,,,,
2015-04-24,145.69532775878906,74.71874237060547,1.9499167563091366,,,,,,
2015-04-27,147.14279174804688,75.6493911743164,1.9450624712760818,,,,,,
2015-04-28,143.705078125,76.09256744384766,1.8885560436772861,,,,,,
2015-04-29,140.900634765625,75.20623016357422,1.8735234362786815,,,,,,
2015-04-30,141.66961669921875,74.14261627197266,1.910771750750487,,,,,,
2015-05-04,144.29312133789062,74.18692779541016,1.9449938907810904,,,,,,
2015-05-05,139.90548706054688,73.47785949707031,1.904049573819242,,,,,,
2015-05-06,139.54364013671878,72.36992645263672,1.928199280788887,,,,,,
2015-05-07,141.0363006591797,71.26200103759766,1.9791234964728157,,,,,,
2015-05-08,145.4691619873047,72.99036407470703,1.9929913192159752,,,,,,
2015-05-11,143.25274658203125,72.81309509277344,1.9674036160598372,,,,,,
2015-05-12,141.0363006591797,71.7938003540039,1.9644635047002936,,,,,,
2015-05-13,139.67933654785156,72.10401916503906,1.9371921033713695,,,,,,
2015-05-15,143.61460876464844,74.09829711914062,1.9381634173553872,,,,,,
2015-05-18,144.88111877441406,74.63009643554688,1.941322947365322,,,,,,
2015-05-19,150.12815856933594,75.91529846191406,1.97757450225469,,,,,,
2015-05-20,150.17337036132812,76.31415557861328,1.9678311215359052,,,,,,
2015-05-21,149.8115234375,76.9789047241211,1.9461373732764613,,,,,,
2015-05-22,150.53524780273438,76.18120574951172,1.9760155581903378,,,,,,
2015-05-26,149.2687225341797,74.58578491210938,2.001302563351387,,,,,,
2015-05-27,151.8470001220703,74.71874237060547,2.0322478042913,,,,,,
2015-05-28,150.67092895507812,74.58578491210938,2.0201024784096084,,,,,,
2015-05-29,146.6904296875,71.97106170654297,2.0381862683312924,,,,,,
2015-06-01,147.6403350830078,71.92674255371094,2.052648706741559,,,,,,
2015-06-02,149.3591766357422,71.57221221923828,2.0868319142941782,,,,,,
2015-06-03,149.76626586914062,71.74948120117188,2.0873498088331055,,,,,,
2015-06-04,147.86648559570312,71.30631256103516,2.0736801593706833,,,,,,
2015-06-05,145.016845703125,69.84384918212889,2.0763008826299165,,,,,,
2015-06-08,144.97158813476562,69.22340393066406,2.0942568539387763,,,,,,
2015-06-09,140.35783386230472,68.07115936279297,2.0619280643400195,,,,,,
2015-06-10,146.1476593017578,69.44499969482422,2.104509467117908,,,,,,
2015-06-11,149.72103881835938,69.62226867675781,2.150476301102511,,,,,,
2015-06-12,146.8714141845703,68.73591613769531,2.1367492053259314,,,,,,
2015-06-15,144.60972595214844,68.33706665039061,2.11612427984311,,,,,,
2015-06-16,145.016845703125,68.24842834472656,2.1248378786195183,,,,,,
2015-06-17,144.02169799804688,67.93820190429689,2.1198926960258264,,,,,,
2015-06-18,144.6549530029297,67.53934478759766,2.141787923140955,,,,,,
2015-06-19,144.70018005371094,67.93820190429689,2.1298794492316273,,,,,,
2015-06-22,151.9827117919922,68.95751190185547,2.2040051562229106,,,,,,
2015-06-23,154.108642578125,69.71089172363281,2.210682416588287,,,,,,
2015-06-24,154.5609893798828,69.62226867675781,2.219993578455169,,,,,,
2015-06-25,154.60623168945312,69.79953002929689,2.2150039065386316,,,,,,
2015-06-26,154.8776092529297,69.93247985839844,2.2146734902942224,,,,,,
2015-06-29,148.00221252441406,68.86885833740234,2.149044083166321,,,,,,
2015-06-30,142.16714477539062,67.40640258789061,2.1091044665975187,,,,,,
2015-07-01,146.2381134033203,67.98251342773439,2.1511136618797106,,,,,,
2015-07-02,143.7502899169922,68.33706665039061,2.103547854232788,,,,,,
2015-07-03,142.6194610595703,67.80525970458984,2.1033687014978897,,,,,,
2015-07-06,138.63897705078122,66.69733428955078,2.078628456857252,,,,,,
2015-07-07,133.84428405761722,65.27918243408203,2.0503364023097443,,,,,,
2015-07-08,135.11082458496094,65.10190582275389,2.075374336241599,,,,,,
2015-07-09,138.774658203125,66.25415802001953,2.094580360695135,,,,,,
2015-07-10,143.61460876464844,67.58367156982422,2.1249897412908783,,,,,,
2015-07-13,146.55474853515625,69.09044647216797,2.1212013529858083,,,,,,
2015-07-14,147.18801879882812,69.84384918212889,2.1073869857174117,,,,,,
2015-07-15,146.10240173339844,69.26773071289061,2.109241925926253,,,,,,
2015-07-16,146.8261260986328,70.81881713867188,2.0732643106863726,,,,,,
2015-07-17,151.0327911376953,71.084716796875,2.1246872456321717,,,,,,
2015-07-20,153.0230255126953,71.43926239013672,2.1420017563594342,,,,,,
2015-07-21,152.29933166503906,71.26200103759766,2.1371745032066434,,,,,,
2015-07-22,151.5303497314453,71.21768951416016,2.1277066240869362,,,,,,
2015-07-23,151.2589874267578,72.015380859375,2.1003705822527334,,,,,,
2015-07-24,150.21859741210938,71.39495086669922,2.104050714910932,,,,,,
2015-07-27,145.6048583984375,70.02111053466797,2.079442289427093,,,,,,
2015-07-28,149.99244689941406,71.43926239013672,2.0995800051838556,,,,,,
2015-07-29,152.8873748779297,72.68014526367188,2.103564519901259,,,,,,
2015-07-30,152.5255126953125,72.99036407470703,2.0896664186960314,,,,,,
2015-07-31,154.42526245117188,73.92102813720703,2.089057286440044,,,,,,
2015-08-03,154.83236694335938,73.25627136230469,2.1135714944813735,,,,,,
2015-08-04,154.78717041015625,74.23124694824219,2.0852023477132446,,,,,,
2015-08-05,158.85812377929688,74.54146575927734,2.131137644815169,,,,,,
2015-08-06,158.6319580078125,74.18692779541016,2.138273719128545,,,,,,
2015-08-07,156.9130859375,74.09829711914062,2.117634170259051,,,,,,
2015-08-10,157.6820526123047,74.63009643554688,2.1128480350884224,,,,,,
2015-08-11,149.13304138183594,71.52789306640625,2.0849634315857917,,,,,,
2015-08-12,140.9910888671875,68.51433563232422,2.057833409110219,,,,,,
2015-08-13,145.10726928710938,69.046142578125,2.1015984944115016,,,,,,
2015-08-14,144.38356018066406,68.64727783203125,2.103267088520935,,,,,,
2015-08-17,145.016845703125,69.134765625,2.0975965477300336,,,,,,
2015-08-18,143.7502899169922,68.47002410888672,2.099463112330566,,,,,,
2015-08-19,139.407958984375,67.31777191162111,2.0708938371786623,,,,,,
2015-08-20,133.93475341796878,65.72235107421875,2.0378874344698854,,,,,,
2015-08-21,131.80877685546878,64.34851837158203,2.0483576031127226,,,,,,
2015-08-24,126.0189971923828,61.02472686767578,2.065048115096667,,,,,,
2015-08-25,133.48243713378906,63.63945007324219,2.097479424793349,,,,,,
2015-08-26,131.94450378417972,62.17698669433594,2.122079418753809,,,,,,
2015-08-27,136.73918151855472,64.2598876953125,2.127908815634754,,,,,,
2015-08-28,136.55827331542972,64.70304870605469,2.1105384683774733,,,,,,
2015-08-31,134.4775390625,64.12693023681639,2.0970524951979392,,,,,,
2015-09-01,130.45181274414062,62.66447448730469,2.0817506858781543,,,,,,
2015-09-02,133.12055969238278,63.28491592407226,2.103511678076616,,,,,,
2015-09-03,135.83453369140622,64.2598876953125,2.113830860325559,,,,,,
2015-09-04,132.03498840332028,62.39856338500977,2.115994042821818,,,,,,
2015-09-07,132.62300109863278,62.44287490844727,2.123909273765541,,,,,,
2015-09-08,133.70858764648438,63.55081176757813,2.103963488861346,,,,,,
2015-09-09,135.47267150878906,64.21556091308594,2.1096548808807842,,,,,,
2015-09-10,135.02035522460938,62.88604736328125,2.147063790551525,,,,,,
2015-09-11,134.02520751953122,62.93036651611328,2.1297382319426688,,,,,,
2015-09-14,133.61813354492188,62.5758285522461,2.13529947003995,,,,,,
2015-09-15,135.60836791992188,63.86103057861328,2.1234916926839635,,,,,,
2015-09-16,140.71968078613278,68.07115936279297,2.0672437799413887,,,,,,
2015-09-17,140.7649383544922,68.51433563232422,2.054532632555821,,,,,,
2015-09-18,136.286865234375,68.83110809326172,1.980018468534824,,,,,,
2015-09-21,137.64382934570312,68.51432800292969,2.0089787546309648,,,,,,
2015-09-22,133.34672546386722,66.61366271972656,2.0017924254505637,,,,,,
2015-09-23,133.52763366699222,67.06620788574219,1.9909823125004698,,,,,,
2015-09-24,130.31608581542972,65.61808013916016,1.9859783391873194,,,,,,
2015-09-25,136.73918151855472,67.97129058837889,2.011719658916306,,,,,,
2015-09-28,133.12055969238278,66.79468536376953,1.9929813123214355,,,,,,
2015-09-29,131.67311096191406,66.70417785644531,1.973985965995848,,,,,,
2015-09-30,137.68910217285156,68.51432800292969,2.0096395336018467,,,,,,
2015-10-01,135.47267150878906,68.24281311035156,1.985156609674398,,,,,,
2015-10-02,134.97512817382812,67.6092529296875,1.9964002311074198,,,,,,
2015-10-05,141.6243896484375,71.32007598876953,1.985757694239396,,,,,,
2015-10-06,144.06692504882812,73.22073364257812,1.967570084070459,,,,,,
2015-10-07,145.65008544921875,73.94478607177734,1.9697140689248585,,,,,,
2015-10-08,146.8714141845703,74.66885375976562,1.9669702531808535,,,,,,
2015-10-09,149.94723510742188,75.93595886230469,1.9746538708930041,,,,,,
2015-10-12,150.6256866455078,75.75495147705078,1.9883279404005478,,,,,,
2015-10-13,145.8762664794922,74.5783462524414,1.9560136931129224,,,,,,
2015-10-14,144.06692504882812,74.5783462524414,1.9317527444383622,,,,,,
2015-10-15,145.10726928710938,74.0353012084961,1.9599740518170168,,,,,,
2015-10-16,143.52413940429688,72.72293853759766,1.973574532196538,,,,,,
2015-10-19,143.7502899169922,73.17548370361328,1.9644597157598842,,,,,,
2015-10-20,143.20750427246094,72.17989349365234,1.9840359598903388,,,,,,
2015-10-21,142.9813232421875,72.36090087890625,1.9759472519760688,,,,,,
2015-10-22,149.4044189453125,74.5783462524414,2.0033216939350083,,,,,,
2015-10-23,154.38003540039062,75.75495147705078,2.0378870607178534,,,,,,
2015-10-26,153.0230255126953,75.52867126464844,2.0260256529141203,,,,,,
2015-10-27,152.43504333496094,75.34766387939453,2.023089177375911,,,,,,
2015-10-28,151.7113037109375,75.93595886230469,1.99788487541241,,,,,,
2015-10-29,152.93260192871094,76.1622314453125,2.0079847849327077,,,,,,
2015-10-30,153.4301300048828,76.75052642822266,1.9990759300963385,,,,,,
2015-11-02,151.89219665527344,76.29800415039062,1.9907754907438924,,,,,,
2015-11-03,153.5658416748047,77.33882904052734,1.9856240853392364,,,,,,
2015-11-04,156.2798309326172,77.92713165283203,2.0054610970265023,,,,,,
2015-11-05,156.95831298828125,78.3796615600586,2.002538794684787,,,,,,
2015-11-06,152.66119384765625,73.94478607177734,2.0645295220608224,,,,,,
2015-11-09,151.34945678710938,72.54192352294922,2.086372258094711,,,,,,
2015-11-10,152.34454345703125,72.40615844726562,2.104027429766017,,,,,,
2015-11-11,155.5108642578125,73.40174865722656,2.1186261513199267,,,,,,
2015-11-12,151.0327911376953,72.40615844726562,2.0859108448308925,,,,,,
2015-11-13,146.91661071777344,70.09821319580078,2.095868125873634,,,,,,
2015-11-16,144.88111877441406,69.41939544677734,2.0870409176278684,,,,,,
2015-11-17,149.63055419921875,70.8675308227539,2.111411988848014,,,,,,
2015-11-18,148.00221252441406,70.41500091552734,2.10185628914446,,,,,,
2015-11-19,146.91661071777344,70.32447814941406,2.0891247910240986,,,,,,
2015-11-20,146.78089904785156,70.50550842285156,2.081835906600999,,,,,,
2015-11-23,146.4642791748047,69.69092559814453,2.10162625790558,,,,,,
2015-11-24,140.17689514160156,67.51874542236328,2.076118184138723,,,,,,
2015-11-25,142.9361114501953,68.42382049560547,2.0889817378638686,,,,,,
2015-11-26,143.93125915527344,69.23839569091797,2.0787780785358803,,,,,,
2015-11-27,141.08155822753906,69.55516815185547,2.02834040914867,,,,,,
2015-11-30,143.61460876464844,69.69092559814453,2.060736136477316,,,,,,
2015-12-01,143.61459350585938,70.59600067138672,2.0343162805264665,,,,,,
2015-12-02,144.57264709472656,70.32447814941406,2.055794097576693,,,,,,
2015-12-03,137.95758056640622,68.69535064697266,2.008252076263125,,,,,,
2015-12-04,138.91563415527344,68.15230560302734,2.0383115864696846,,,,,,
2015-12-07,140.9229736328125,68.46907806396484,2.0581987901335568,,,,,,
2015-12-08,137.31889343261722,66.38740539550781,2.0684479625996812,,,,,,
2015-12-09,135.81343078613278,65.88960266113281,2.0612270419145644,,,,,,
2015-12-10,135.03787231445312,65.43707275390625,2.0636294783890996,,,,,,
2015-12-11,132.2550048828125,63.853187561035156,2.0712357508604295,,,,,,
2015-12-14,129.74583435058594,62.90286254882813,2.0626379960033008,,,,,,
2015-12-15,134.99224853515622,64.2152099609375,2.1021849592529995,,,,,,
2015-12-16,135.63092041015622,65.21080017089844,2.079884314480228,,,,,,
2015-12-17,135.85903930664062,65.12029266357422,2.086278082448406,,,,,,
2015-12-18,132.30061340332028,64.16996002197266,2.061721923436118,,,,,,
2015-12-21,130.20205688476562,63.58166122436523,2.0477926241233644,,,,,,
2015-12-22,131.20570373535156,64.03420257568361,2.048994107176962,,,,,,
2015-12-23,133.62361145019528,65.12029266357422,2.0519504133761237,,,,,,
2015-12-28,131.47944641113278,65.07504272460939,2.0204281227680436,,,,,,
2015-12-29,134.80975341796878,65.88960266113281,2.045994329504294,,,,,,
2015-12-30,134.26231384277344,65.25604248046875,2.0574694501732678,,,,,,
2016-01-04,127.00857543945312,63.219627380371094,2.009005441858832,,,,,,
2016-01-05,127.2366943359375,62.72183609008789,2.0285868888338405,,,,,,
2016-01-06,124.7275390625,61.54523849487305,2.0265993294166904,,,,,,
2016-01-07,124.63631439208984,60.64015579223633,2.0553429120320112,,,,,,
2016-01-08,123.49578857421876,59.78034591674805,2.065825927909531,,,,,,
2016-01-11,123.35892486572266,58.83000564575195,2.096870865669044,,,,,,
2016-01-12,127.2366943359375,59.32780456542969,2.144638509176831,,,,,,
2016-01-13,125.68557739257812,59.23728561401367,2.121730867473186,,,,,,
2016-01-14,125.00127410888672,58.51323318481445,2.136290669737379,,,,,,
2016-01-15,125.36626434326172,57.11035919189453,2.195158043429965,,,,,,
2016-01-18,124.77316284179688,56.83884048461914,2.195209504239642,,,,,,
2016-01-19,127.73853302001952,57.69865798950195,2.213890885352326,,,,,,
2016-01-20,122.85707092285156,56.20528030395508,2.1858635035435685,,,,,,
2016-01-21,127.00857543945312,56.476806640625,2.248862550739423,,,,,,
2016-01-22,130.61264038085938,58.24170684814453,2.2425963703538065,,,,,,
2016-01-25,131.29693603515622,57.69865798950195,2.275563082577158,,,,,,
2016-01-26,132.20936584472656,58.10594177246094,2.2753157734272644,,,,,,
2016-01-27,133.30429077148438,59.41830444335938,2.2434886357041197,,,,,,
2016-01-28,131.11447143554688,58.96576690673828,2.223569340545011,,,,,,
2016-01-29,135.22035217285156,59.96135330200195,2.255125088518256,,,,,,
2016-02-01,134.80975341796878,59.735084533691406,2.2567935488889153,,,,,,
2016-02-02,132.48309326171878,58.10594177246094,2.280026606926257,,,,,,
2016-02-03,138.45942687988278,58.46797180175781,2.3681243356507204,,,,,,
2016-02-04,139.41749572753906,58.78474807739258,2.3716610224133325,,,,,,
2016-02-05,139.32623291015622,59.28254318237305,2.350206746049033,,,,,,
2016-02-08,138.41380310058594,57.653404235839844,2.4007915045984736,,,,,,
2016-02-09,134.80975341796878,56.56731414794922,2.3831740192822317,,,,,,
2016-02-10,135.22035217285156,56.97460174560547,2.3733444031187334,,,,,,
2016-02-11,130.06520080566406,54.98342895507813,2.3655345488170316,,,,,,
2016-02-12,133.21304321289062,56.476806640625,2.35872123685314,,,,,,
2016-02-15,138.18571472167972,58.603736877441406,2.3579676328604933,,,,,,
2016-02-16,136.2696533203125,58.55847930908203,2.327069536779757,,,,,,
2016-02-17,141.8810272216797,60.64015579223633,2.3397206911504096,,,,,,
2016-02-18,140.14739990234378,59.91609573364258,2.339060951590872,,,,,,
2016-02-19,140.96859741210938,58.83000564575195,2.396202343765856,,,,,,
2016-02-22,142.01785278320312,58.739501953125,2.4177571831735225,,,,,,
2016-02-23,138.68753051757812,57.06510543823242,2.4303386360635795,,,,,,
2016-02-24,135.49407958984378,57.06510543823242,2.3743771004945096,,,,,,
2016-02-25,137.18206787109378,56.341041564941406,2.434851469917735,,,,,,
2016-02-26,139.78240966796878,57.47239303588867,2.4321661633383105,,,,,,
2016-02-29,140.32992553710938,57.74391555786133,2.430211463517643,,,,,,
2016-03-01,141.1510772705078,58.739501953125,2.403000920626608,,,,,,
2016-03-02,141.42481994628906,59.28254318237305,2.3856064931495724,,,,,,
2016-03-03,140.23866271972656,58.92051315307617,2.380133084642099,,,,,,
2016-03-04,139.9193115234375,59.32780456542969,2.358410403828907,,,,,,
2016-03-07,141.10543823242188,60.64015579223633,2.3269306681182274,,,,,,
2016-03-08,141.24234008789062,61.27370834350586,2.3051051406269307,,,,,,
2016-03-09,141.9266357421875,60.77592086791992,2.33524451321152,,,,,,
2016-03-10,140.83172607421875,60.0518569946289,2.345168544693212,,,,,,
2016-03-11,143.6602020263672,60.14236450195313,2.3886690058835613,,,,,,
2016-03-14,145.53067016601562,60.50439071655274,2.405291061400631,,,,,,
2016-03-15,142.2003631591797,58.69424057006836,2.422731119408946,,,,,,
2016-03-16,141.47042846679688,58.01543426513672,2.4384964149412713,,,,,,
2016-03-17,138.36819458007812,57.83441925048828,2.3924887009029647,,,,,,
2016-03-18,139.00689697265622,58.69424057006836,2.368322609212598,,,,,,
2016-03-21,137.36454772949222,57.653404235839844,2.3825921391836995,,,,,,
2016-03-22,135.72216796875,56.65781784057617,2.3954711484061244,,,,,,
2016-03-23,136.99955749511722,56.97460174560547,2.404572446277506,,,,,,
2016-03-24,134.30792236328122,55.48121643066406,2.4207818610309024,,,,,,
2016-03-29,137.59266662597656,55.97901153564453,2.4579331226376637,,,,,,
2016-03-30,140.96859741210938,58.06069564819336,2.427952263374161,,,,,,
2016-03-31,137.31889343261722,57.51764297485352,2.387422125288626,,,,,,
2016-04-01,135.76780700683594,56.38629913330078,2.4078155348672956,,,,,,
2016-04-04,136.13276672363278,56.16002655029297,2.4240153555077444,,,,,,
2016-04-05,132.61996459960938,55.43597030639648,2.3923088901775214,,,,,,
2016-04-06,133.30429077148438,55.16444396972656,2.4164893394854086,,,,,,
2016-04-07,132.43746948242188,53.39954376220703,2.480123614392247,,,,,,
2016-04-08,132.8936767578125,54.48563766479492,2.4390588502496273,,,,,,
2016-04-11,133.25863647460938,54.30461883544922,2.4539098023761508,,,,,,
2016-04-12,135.31159973144528,55.16444396972656,2.45287707070341,,,,,,
2016-04-13,141.01422119140625,58.46797180175781,2.4118199562237375,,,,,,
2016-04-14,140.05616760253906,58.33221054077149,2.4010090875031445,,,,,,
2016-04-15,139.05247497558594,58.51323318481445,2.37642781653148,,,,,,
2016-04-18,138.91563415527344,58.46797180175781,2.3759270225121267,,,,,,
2016-04-19,142.0633544921875,59.10152816772461,2.4037171101401134,,,,,,
2016-04-20,143.0354461669922,60.32338333129883,2.37114429377137,,,,,,
2016-04-21,140.81353759765625,59.1920394897461,2.3789269437497507,,,,,,
2016-04-22,138.63789367675778,57.97018432617188,2.391537913640318,,,,,,
2016-04-25,137.75840759277344,58.01543426513672,2.374513081522459,,,,,,
2016-04-26,136.60115051269528,58.33221054077149,2.3417790830542495,,,,,,
2016-04-27,136.27711486816406,58.64899444580078,2.3236053091089506,,,,,,
2016-04-28,138.31388854980472,58.78474807739258,2.3528873232170477,,,,,,
2016-04-29,134.33296203613278,57.74391555786133,2.326356997760685,,,,,,
2016-05-02,136.32339477539062,58.46797180175781,2.331590964667123,,,,,,
2016-05-03,133.96261596679688,56.52206420898438,2.370094189615655,,,,,,
2016-05-04,132.99053955078122,56.024269104003906,2.3738023124210064,,,,,,
2016-05-06,133.03683471679688,55.43597030639648,2.3998287390208524,,,,,,
2016-05-09,134.74955749511722,55.7979965209961,2.4149533298101953,,,,,,
2016-05-10,137.8046875,56.88408660888672,2.422552522421472,,,,,,
2016-05-11,135.582763671875,56.25053787231445,2.4103371949907433,,,,,,
2016-05-12,134.0089111328125,54.80241394042969,2.4453103704242007,,,,,,
2016-05-13,134.56440734863278,55.209693908691406,2.437332972198365,,,,,,
2016-05-17,133.26829528808594,54.98342895507813,2.4237901822559507,,,,,,
2016-05-18,134.05522155761722,55.70749282836914,2.40641275978138,,,,,,
2016-05-19,131.64814758300778,55.75274276733398,2.3612855807363364,,,,,,
2016-05-20,133.49972534179688,53.35429000854492,2.50213666643144,,,,,,
2016-05-23,131.83332824707028,51.49888610839844,2.559925819940616,,,,,,
2016-05-24,133.96261596679688,51.77040481567383,2.587629292136399,,,,,,
2016-05-25,132.85166931152344,52.31344985961914,2.5395317966608033,,,,,,
2016-05-26,133.12942504882812,53.80682754516602,2.4742106368764794,,,,,,
2016-05-27,134.28666687011722,53.17327499389648,2.5254541287052827,,,,,,
2016-05-30,134.61068725585938,53.35429000854492,2.52295902043305,,,,,,
2016-05-31,133.36087036132812,52.99225616455078,2.5166105392308245,,,,,,
2016-06-01,133.68490600585938,52.5849723815918,2.5422644522041793,,,,,,
2016-06-02,134.56440734863278,52.99225616455078,2.539322102663177,,,,,,
2016-06-03,134.47181701660156,53.44479751586914,2.5160880622042474,,,,,,
2016-06-06,134.47181701660156,54.07835006713867,2.4866109422653206,,,,,,
2016-06-07,138.31388854980472,54.80241394042969,2.5238648921588043,,,,,,
2016-06-08,136.60115051269528,55.75274276733398,2.4501243119599687,,,,,,
2016-06-09,134.93470764160156,54.89291763305664,2.458144209852376,,,,,,
2016-06-10,132.11103820800778,52.90175247192383,2.4972903927544206,,,,,,
2016-06-13,130.07429504394528,52.177696228027344,2.4929098915270935,,,,,,
2016-06-14,126.92659759521484,50.774818420410156,2.499794219730654,,,,,,
2016-06-15,128.87074279785156,51.31786727905274,2.511225614600996,,,,,,
2016-06-16,127.38948822021484,50.86532592773438,2.50444651433474,,,,,,
2016-06-17,127.2969207763672,51.58938980102539,2.4675019663410915,,,,,,
2016-06-20,133.22198486328122,53.942588806152344,2.469699504820332,,,,,,
2016-06-21,132.57394409179688,53.53530502319336,2.4763834638536424,,,,,,
