Date,0669.HK_Close,SWK_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
2015-01-02,23.29329490661621,86.74154663085938,0.2685367717242124,,,,,,
2015-01-05,23.24698829650879,84.88963317871094,0.2738495553110576,,,,,,
2015-01-06,23.061752319335934,84.04045867919922,0.2744124994292056,,,,,,
2015-01-07,23.061752319335934,85.48583984375,0.2697727759531629,,,,,,
2015-01-08,23.108062744140625,87.11193084716797,0.26526863220013075,,,,,,
2015-01-09,23.385913848876953,85.4677734375,0.2736225937367886,,,,,,
2015-01-12,23.7100772857666,84.9257583618164,0.2791859353760793,,,,,,
2015-01-13,23.108062744140625,84.43793487548828,0.2736692077822089,,,,,,
2015-01-14,23.15437126159668,84.54635620117188,0.2738659866843054,,,,,,
2015-01-15,22.644975662231445,82.86608123779297,0.2732719506458776,,,,,,
2015-01-16,22.644975662231445,82.9564437866211,0.2729742817866976,,,,,,
2015-01-20,22.41343116760254,82.93834686279297,0.27024207758422836,,,,,,
2015-01-21,22.87652015686035,83.50748443603516,0.27394574643645564,,,,,,
2015-01-22,23.01544189453125,84.79927825927734,0.2714108229100792,,,,,,
2015-01-23,23.571149826049805,84.36565399169922,0.2793927233512465,,,,,,
2015-01-26,22.92283058166504,84.44699096679688,0.27144638688994743,,,,,,
2015-01-27,22.92283058166504,82.47761535644531,0.2779279018021913,,,,,,
2015-01-28,23.061752319335934,81.76398468017578,0.282052696056133,,,,,,
2015-01-29,23.15437126159668,86.33502197265625,0.268192104809217,,,,,,
2015-01-30,23.52484130859375,84.60054779052734,0.2780696097481748,,,,,,
2015-02-02,23.108062744140625,86.30791473388672,0.2677397874272567,,,,,,
2015-02-03,23.108062744140625,87.1570816040039,0.2651312127353179,,,,,,
2015-02-04,23.15437126159668,86.43437194824219,0.26788383764113843,,,,,,
2015-02-05,23.24698829650879,86.8680191040039,0.2676127363820282,,,,,,
2015-02-06,23.75638198852539,87.01253509521484,0.2730225244274241,,,,,,
2015-02-09,23.84900283813477,86.18145751953125,0.2767300939732875,,,,,,
2015-02-10,23.80269432067871,87.45518493652344,0.27217019022891714,,,,,,
2015-02-11,24.17316055297852,87.22936248779297,0.27712182989255885,,,,,,
2015-02-12,23.15437126159668,87.87977600097656,0.2634778138412571,,,,,,
2015-02-13,23.52484130859375,88.71086120605469,0.2651855814357502,,,,,,
2015-02-17,23.89530944824219,88.81927490234375,0.26903292640606374,,,,,,
2015-02-18,23.94162178039551,89.02706146240234,0.26892521652538726,,,,,,
2015-02-23,23.75638198852539,89.1535415649414,0.2664659369837901,,,,,,
2015-02-24,24.49732780456543,90.49053192138672,0.27071702734433456,,,,,,
2015-02-25,25.423498153686523,89.55099487304688,0.28389967291517504,,,,,,
2015-02-26,25.09933662414551,89.10836029052734,0.281672073667522,,,,,,
2015-02-27,24.86779594421387,88.83733367919922,0.2799250598179145,,,,,,
2015-03-02,24.72886848449707,89.83633422851562,0.275265778561206,,,,,,
2015-03-03,24.775177001953125,89.3459243774414,0.27729498770744726,,,,,,
2015-03-04,24.960411071777344,88.38327026367188,0.2824110377146432,,,,,,
2015-03-05,24.86779594421387,88.65572357177734,0.28049848269616157,,,,,,
2015-03-06,25.28457069396973,86.89383697509766,0.2909823248018829,,,,,,
2015-03-09,25.238264083862305,88.31060028076172,0.28578974668526186,,,,,,
2015-03-10,24.86779594421387,87.20264434814453,0.2851724982665964,,,,,,
2015-03-11,24.589942932128906,86.41254425048828,0.2845645055982709,,,,,,
2015-03-12,25.09933662414551,87.611328125,0.28648506033757276,,,,,,
2015-03-13,24.82148361206055,87.34793853759766,0.28416793833521903,,,,,,
2015-03-16,24.45101547241211,86.29446411132812,0.2833439633029989,,,,,,
2015-03-17,24.40470886230469,85.79496765136719,0.2844538500378558,,,,,,
2015-03-18,24.589942932128906,87.77479553222656,0.28014810838380927,,,,,,
2015-03-19,24.40470886230469,87.06639099121094,0.2802999938836131,,,,,,
2015-03-20,25.423498153686523,87.47509002685547,0.2906370047276468,,,,,,
2015-03-23,25.00672149658203,87.17539978027344,0.28685525457424627,,,,,,
2015-03-24,24.63624763488769,87.19356536865234,0.2825466252093972,,,,,,
2015-03-25,25.00672149658203,86.2672119140625,0.2898751558296932,,,,,,
2015-03-26,25.00672149658203,86.14915466308594,0.29027239552586304,,,,,,
2015-03-27,24.775177001953125,86.64866638183594,0.28592681268487147,,,,,,
2015-03-30,24.45101547241211,87.37519073486328,0.27983933730809,,,,,,
2015-03-31,24.265783309936523,86.6032485961914,0.2801948391460649,,,,,,
2015-04-01,25.19195556640625,86.7667236328125,0.29034121045086264,,,,,,
2015-04-02,24.589942932128906,86.83029174804688,0.28319544293920934,,,,,,
2015-04-08,23.98793029785156,87.84742736816406,0.27306354911589353,,,,,,
2015-04-09,24.312089920043945,87.53864288330078,0.27772980159693356,,,,,,
2015-04-10,23.94162178039551,87.63855743408203,0.273185940998668,,,,,,
2015-04-13,24.3583984375,87.13906860351562,0.27953475780572273,,,,,,
2015-04-14,24.960411071777344,87.12091064453125,0.2865031011167944,,,,,,
2015-04-15,25.05303001403809,88.08356475830078,0.28442343452814395,,,,,,
2015-04-16,25.469810485839844,88.24703979492188,0.28861943182490174,,,,,,
2015-04-17,24.72886848449707,87.4115219116211,0.2829017038451706,,,,,,
2015-04-20,24.589942932128906,88.41959381103516,0.27810513340155124,,,,,,
2015-04-21,24.86779594421387,88.16529846191406,0.28205877344084923,,,,,,
2015-04-22,25.00672149658203,89.10071563720703,0.28065679739770377,,,,,,
2015-04-23,25.469810485839844,90.60828399658205,0.28109803389280197,,,,,,
2015-04-24,26.21074676513672,90.62645721435548,0.28921738276871384,,,,,,
2015-04-27,26.581218719482425,90.55377960205078,0.29354068749307555,,,,,,
2015-04-28,26.34967422485352,90.57194519042969,0.2909253430458261,,,,,,
2015-04-29,25.145648956298828,90.49022674560548,0.2778824836740724,,,,,,
2015-04-30,25.516117095947266,89.63652801513672,0.28466204192601496,,,,,,
2015-05-04,25.33088302612305,91.31665802001952,0.277396080576774,,,,,,
2015-05-05,25.09933662414551,91.4892120361328,0.27434203514872074,,,,,,
2015-05-06,25.145648956298828,92.5971908569336,0.27155952274135264,,,,,,
2015-05-07,24.68255615234375,92.9695281982422,0.26549081866600704,,,,,,
2015-05-08,24.775177001953125,93.84138488769531,0.26401120392247857,,,,,,
2015-05-11,25.00672149658203,93.97760009765624,0.2660923610583421,,,,,,
2015-05-12,24.86779594421387,93.93218994140624,0.2647420012215844,,,,,,
2015-05-13,25.33088302612305,94.11383819580078,0.2691515244912546,,,,,,
2015-05-14,24.82148361206055,94.48616790771484,0.2626996539462139,,,,,,
2015-05-15,25.09933662414551,94.4952621459961,0.265614762625525,,,,,,
2015-05-18,25.56242370605469,93.77779388427734,0.27258504009594164,,,,,,
2015-05-19,25.145648956298828,94.14108276367188,0.26710600959863073,,,,,,
2015-05-20,25.70134925842285,94.16830444335938,0.27292993550586625,,,,,,
2015-05-21,25.84027862548828,94.3408660888672,0.2739033432356584,,,,,,
2015-05-22,25.84027862548828,94.08655548095705,0.2746436883930596,,,,,,
2015-05-26,25.932897567749023,93.00585174560548,0.2788308163520942,,,,,,
2015-05-27,25.27081871032715,93.95034790039062,0.2689805761775373,,,,,,
2015-05-28,25.08431434631348,93.85044860839844,0.2672796424338961,,,,,,
2015-05-29,24.94444274902344,93.0331039428711,0.268124373925448,,,,,,
2015-06-01,24.991065979003906,93.86376953125,0.26624826707693267,,,,,,
2015-06-02,25.03769111633301,94.3840560913086,0.26527458294556827,,,,,,
2015-06-03,25.177570343017575,94.81307983398438,0.2655495464033333,,,,,,
2015-06-04,25.317441940307614,94.08282470703124,0.2690973832805801,,,,,,
2015-06-05,24.80456924438477,94.47532653808594,0.2625507648749462,,,,,,
2015-06-08,24.38494110107422,94.6031265258789,0.2577604144446924,,,,,,
2015-06-09,23.91868782043457,94.90436553955078,0.2520293738275571,,,,,,
2015-06-10,23.87206268310547,97.11334228515624,0.2458165080242976,,,,,,
2015-06-11,24.05856132507324,97.4784698486328,0.24680897599677162,,,,,,
2015-06-12,23.87206268310547,97.01293182373048,0.24607093337288552,,,,,,
2015-06-15,23.638935089111328,96.47437286376952,0.24502812910213606,,,,,,
2015-06-16,23.452436447143555,96.5565185546875,0.24288817366442855,,,,,,
2015-06-17,23.91868782043457,96.3922348022461,0.24813915632836045,,,,,,
2015-06-18,24.38494110107422,97.26851654052734,0.2506971625388584,,,,,,
2015-06-19,24.478191375732425,97.5423583984375,0.25094934936619834,,,,,,
2015-06-22,24.664690017700195,97.93486785888672,0.25184789194017476,,,,,,
2015-06-23,24.711315155029297,97.97137451171876,0.25222995265901343,,,,,,
2015-06-24,24.524812698364254,97.08597564697266,0.25260922120762547,,,,,,
2015-06-25,24.524812698364254,96.48350524902344,0.2541865848993135,,,,,,
2015-06-26,24.38494110107422,97.11334228515624,0.2510977433921709,,,,,,
2015-06-29,24.29169464111328,95.8354034423828,0.253473077469932,,,,,,
2015-06-30,23.685565948486328,96.06361389160156,0.24656126278169363,,,,,,
2015-07-02,24.991065979003906,98.3182601928711,0.25418539679179525,,,,,,
2015-07-06,24.664690017700195,98.01703643798828,0.2516367655464122,,,,,,
2015-07-07,25.03769111633301,98.2634735107422,0.25480160859157786,,,,,,
2015-07-08,23.54568862915039,96.93079376220705,0.24291236783754439,,,,,,
2015-07-09,24.711315155029297,96.59305572509766,0.25582910665293906,,,,,,
2015-07-10,24.19843864440918,97.35980224609376,0.2485465057051311,,,,,,
2015-07-13,24.19843864440918,98.19959259033205,0.24642096780747302,,,,,,
2015-07-14,24.524812698364254,98.20870208740234,0.24972138086641263,,,,,,
2015-07-15,25.177570343017575,97.83446502685548,0.25734867907854714,,,,,,
2015-07-16,25.643817901611328,97.86185455322266,0.26204099665477737,,,,,,
2015-07-17,26.156696319580078,97.9896469116211,0.26693326431894737,,,,,,
2015-07-20,26.52969741821289,98.4916763305664,0.26935979167591373,,,,,,
2015-07-21,26.20332145690918,97.4784698486328,0.26881137442553626,,,,,,
2015-07-22,25.923568725585934,97.3871841430664,0.26619076168690714,,,,,,
2015-07-23,25.69044303894043,97.07685089111328,0.264640259785067,,,,,,
2015-07-24,25.550567626953125,95.97234344482422,0.26622844363118514,,,,,,
2015-07-27,24.571441650390625,95.55243682861328,0.2571513868815607,,,,,,
2015-07-28,24.851192474365234,96.91252136230469,0.25642911901404114,,,,,,
2015-07-29,25.78368949890137,98.73812866210938,0.2611320454242701,,,,,,
2015-07-30,26.57632064819336,95.39727020263672,0.278585756088635,,,,,,
2015-07-31,25.503944396972656,96.29182434082031,0.2648609533733899,,,,,,
2015-08-03,25.317441940307614,94.69440460205078,0.2673594289620711,,,,,,
2015-08-04,25.03769111633301,94.90436553955078,0.2638202254868741,,,,,,
2015-08-05,25.503944396972656,96.10012817382812,0.2653892859626632,,,,,,
2015-08-06,25.503944396972656,96.027099609375,0.26559111439082494,,,,,,
2015-08-07,25.97019386291504,95.5615692138672,0.2717639954697022,,,,,,
2015-08-10,25.503944396972656,96.74822998046876,0.26361148314673366,,,,,,
2015-08-11,27.04257583618164,95.86280822753906,0.28209663722758505,,,,,,
2015-08-12,26.66957092285156,95.5615692138672,0.2790825971386567,,,,,,
2015-08-13,26.38981819152832,95.38814544677734,0.27665721005397625,,,,,,
2015-08-14,26.57632064819336,96.21878814697266,0.2762071853118588,,,,,,
