Date,0027.HK_Close,1128.HK_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
2015-01-02,41.669822692871094,18.835851669311523,2.212261140321147,,,,,,
2015-01-05,40.50287628173828,18.97007369995117,2.135093248575125,,,,,,
2015-01-06,38.75244903564453,18.164743423461914,2.133388186787773,,,,,,
2015-01-07,40.50287628173828,18.701629638671875,2.1657404763264605,,,,,,
2015-01-08,39.87077713012695,19.149036407470703,2.0821296843204067,,,,,,
2015-01-09,39.044189453125,18.38844490051269,2.1233002390559084,,,,,,
2015-01-12,37.877235412597656,18.254222869873047,2.0749848231069112,,,,,,
2015-01-13,38.8983154296875,18.38844490051269,2.1153673211704254,,,,,,
2015-01-14,38.94694137573242,18.209482192993164,2.1388275055245027,,,,,,
2015-01-15,39.044189453125,19.01481437683105,2.053356329404883,,,,,,
2015-01-16,37.29376220703125,18.34370422363281,2.033055142645859,,,,,,
2015-01-19,36.02956771850586,18.1200008392334,1.9883866473391487,,,,,,
2015-01-20,35.98094177246094,17.941038131713867,2.0055105790594383,,,,,,
2015-01-21,36.71028900146485,17.98577880859375,2.0410730829139507,,,,,,
2015-01-22,37.82861328125,18.34370422363281,2.062212343814077,,,,,,
2015-01-23,38.41209030151367,18.075258255004886,2.125119860507536,,,,,,
2015-01-26,39.77353286743164,18.075258255004886,2.2004406413622712,,,,,,
2015-01-27,42.35054397583008,19.59644317626953,2.1611342219038403,,,,,,
2015-01-28,42.01018524169922,20.22281646728516,2.077365697782992,,,,,,
2015-01-29,41.03772354125977,20.088594436645508,2.04283697750396,,,,,,
2015-01-30,39.77353286743164,19.37274169921875,2.0530668030862973,,,,,,
2015-02-02,39.968017578125,19.55170440673828,2.044221656928818,,,,,,
2015-02-03,39.87077713012695,19.5069637298584,2.043925322375958,,,,,,
2015-02-04,39.57904052734375,19.28325843811035,2.0525079127250585,,,,,,
2015-02-05,39.044189453125,19.2385196685791,2.0294799249493756,,,,,,
2015-02-06,41.815696716308594,19.909631729125977,2.1002747456717668,,,,,,
2015-02-09,40.6001205444336,20.178071975708008,2.0120911746826606,,,,,,
2015-02-10,41.18359375,21.117631912231445,1.9501994315066284,,,,,,
2015-02-11,41.62119674682617,21.251853942871094,1.958473686988045,,,,,,
2015-02-12,40.648738861083984,20.62548065185547,1.970802016554568,,,,,,
2015-02-13,42.2532958984375,21.07288932800293,2.005102159497832,,,,,,
2015-02-16,42.10742568969727,21.251853942871094,1.9813530529096335,,,,,,
2015-02-17,42.301918029785156,21.162372589111328,1.9989213332134013,,,,,,
2015-02-18,42.2532958984375,21.430816650390625,1.9716138954353537,,,,,,
2015-02-23,40.89185333251953,20.401779174804688,2.0043278079893736,,,,,,
2015-02-24,39.77353286743164,19.64118766784668,2.025006508773516,,,,,,
2015-02-25,37.73136901855469,18.47792625427246,2.0419698887926048,,,,,,
2015-02-26,37.48825073242188,18.254222869873047,2.053675524817486,,,,,,
2015-02-27,38.314842224121094,18.209482192993164,2.1041148681791886,,,,,,
2015-03-02,38.12035369873047,18.47792625427246,2.063021205635361,,,,,,
2015-03-03,38.8983154296875,18.925334930419922,2.055356778239296,,,,,,
2015-03-04,37.77999114990234,18.38844490051269,2.054550635157244,,,,,,
2015-03-05,36.80752944946289,17.753128051757812,2.073298257194648,,,,,,
2015-03-06,36.66166305541992,17.198339462280273,2.1316978383771863,,,,,,
2015-03-09,35.8350715637207,17.055171966552734,2.10112636999484,,,,,,
2015-03-10,34.13327407836914,16.03508186340332,2.1286622899176533,,,,,,
